station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address
Nicola & Robson,49.288011,-123.132006,Hokkaido Ramen Santouka,998,4.2,"Ramen, Noodles",$$,16046818121,279.9074715,1690 Robson Street
Nicola & Robson,49.288011,-123.132006,Menya Itto,50,3.8,Ramen,$$,16045686898,117.4108645,1479 Robson Street
Nicola & Robson,49.288011,-123.132006,The Red Accordion,111,4.7,"Cocktail Bars, Tapas/Small Plates",$$,16044286464,249.5628205,1616 Alberni Street
Nicola & Robson,49.288011,-123.132006,Joe Fortes Seafood & Chop House,1305,4,"Seafood, Steakhouses",$$$,16046691940,626.528541,777 Thurlow Street
Nicola & Robson,49.288011,-123.132006,Hello Nori ,248,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595,504.4826639,1165 Robson Street
Nicola & Robson,49.288011,-123.132006,Cardero's Restaurant & Marine Pub,680,3.9,"Seafood, Cajun/Creole, Canadian (New)",$$$,16046697666,499.9832815,1583 Coal Harbour Quay
Nicola & Robson,49.288011,-123.132006,Kosoo Restaurant,176,3.7,"Korean, Asian Fusion",$$,16045635556,125.4060859,832 Cardero Street
Nicola & Robson,49.288011,-123.132006,Pho 37,39,4.7,Vietnamese,,16043542030,124.2158887,1578 Robson Street
Nicola & Robson,49.288011,-123.132006,Dinesty Dumpling House,982,3.9,"Chinese, Bubble Tea, Dumplings",$$,16046697769,356.8169289,1719 Robson Street
Nicola & Robson,49.288011,-123.132006,Horin Tonkotsu Ramen ,173,4.2,Ramen,$$,16046206111,382.3543834,1226 Robson Street
Nicola & Robson,49.288011,-123.132006,Nero Waffles,669,4.3,"Desserts, Breakfast & Brunch, Waffles",$$,16048391239,326.5155727,1703 Robson Street
Nicola & Robson,49.288011,-123.132006,Tavola,370,4.5,Italian,$$$,16046064680,512.1015157,1829 Robson Street
Carrall & Hastings,49.28117,-123.104419,PiDGiN,329,4,"Japanese, Korean, French",$$$,16046209400,83.65184193,350 Carrall Street
Carrall & Hastings,49.28117,-123.104419,L'Abattoir,591,4.2,"French, Canadian (New), Breakfast & Brunch",$$$,16045681701,224.2896845,217 Carrall Street
Carrall & Hastings,49.28117,-123.104419,Di Beppe,154,4.1,Italian,$$,16045591122,134.3482649,8 W Cordova Street
Carrall & Hastings,49.28117,-123.104419,Chinatown BBQ,317,4.4,"Barbeque, Cantonese",$$,16044282626,233.0699125,130 E Pender Street
Carrall & Hastings,49.28117,-123.104419,Twisted Fork,1121,4.1,"French, Breakfast & Brunch",$$,16045680749,225.0661837,213 Carral Street
Carrall & Hastings,49.28117,-123.104419,Tokyo In April,77,4.3,Japanese,$$,16044232779,229.8072355,526 Abbott St
Carrall & Hastings,49.28117,-123.104419,Six Acres,292,4,"Pubs, Canadian (New)",$$,16044880110,241.1877069,203 Carrall Street
Carrall & Hastings,49.28117,-123.104419,Caveman Cafe,279,4.4,"Organic Stores, Salad, Cafes",$$,16043310668,194.1136304,88 W Pender Street
Carrall & Hastings,49.28117,-123.104419,Calabash Bistro,286,4.1,Caribbean,$$,16045685882,23.02813779,428 Carrall Street
Carrall & Hastings,49.28117,-123.104419,Chambar,1556,4.2,Belgian,$$,16048797119,415.332909,568 Beatty Street
Carrall & Hastings,49.28117,-123.104419,MeeT,517,4.1,"Comfort Food, Burgers, Breakfast & Brunch",$$,16046961111,253.9222791,12 Water Street
Carrall & Hastings,49.28117,-123.104419,Kozak Ukrainian Restaurant,62,4.5,Ukrainian,$$,17789559135,166.0027843,1 West Cordova Street
Carrall & Hastings,49.28117,-123.104419,Gringo,290,4.3,"Mexican, Bars, Tex-Mex",$,16046730513,230.5584235,27 Blood Alley Square
Carrall & Hastings,49.28117,-123.104419,Miku,2315,4.4,"Japanese, Sushi Bars",$$$,16045683900,894.2075392,200 Granville Street
Carrall & Hastings,49.28117,-123.104419,LOCAL Public Eatery Gastown,154,4.2,Gastropubs,$$,17787374277,277.4726613,3 Alexander Street
Carrall & Hastings,49.28117,-123.104419,Bao Bei Chinese Brasserie,428,3.9,Chinese,$$$,16046880876,328.4439458,163 Keefer Street
Carrall & Hastings,49.28117,-123.104419,Tacofino,465,3.6,Mexican,$$,16048997907,180.4228331,15 W Cordova Street
Carrall & Hastings,49.28117,-123.104419,Jam Cafe on Beatty,1446,4.4,Breakfast & Brunch,$$,17783791992,393.0490982,556 Beatty Street
Carrall & Hastings,49.28117,-123.104419,Phnom Penh,1711,4.2,"Cambodian, Vietnamese",$$,16046825777,544.0076199,244 E Georgia Street
Carrall & Hastings,49.28117,-123.104419,Tekkaba,25,4.5,"Sushi Bars, Japanese",,16044427552,172.669411,68 E Cordova Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Hawksworth Restaurant,672,4.1,Canadian (New),$$$,16046737000,99.91673442,801 W Georgia Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,JOEY Burrard,593,4.1,"Canadian (New), Lounges, Steakhouses",$$,16046835639,198.0293735,820 Burrard St
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Hy's Steakhouse & Cocktail Bar,356,4,"Steakhouses, Cocktail Bars, Seafood",$$$$,16046837671,180.491594,637 Hornby Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Boulevard,300,4,"Seafood, Lounges",$$$,16046422900,250.2687949,845 Burrard Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Thierry,985,4,"Patisserie/Cake Shop, Cafes, Chocolatiers & Shops",$$,16046086870,237.262788,1059 Alberni Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Bacchus Restaurant & Lounge,203,4.1,"Lounges, Venues & Event Spaces, Breakfast & Brunch",$$$,16046085319,189.6483917,845 Hornby Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Black & Blue,748,3.5,"Steakhouses, Desserts, Cocktail Bars",$$$$,16046370777,225.5878112,1032 Alberni Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Tendon Kohaku,156,4.3,Japanese,$$,16044163936,256.8342485,840 Howe Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Joe Fortes Seafood & Chop House,1305,4,"Seafood, Steakhouses",$$$,16046691940,361.7852363,777 Thurlow Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Cactus Club Cafe,505,4.1,"Canadian (New), Cocktail Bars",$$,16046820933,285.5141095,588 Burrard Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,1931 Gallery Bistro,53,3.8,"Breakfast & Brunch, Bistros",,16046624831,32.43737233,750 Hornby Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Miku,2315,4.4,"Japanese, Sushi Bars",$$$,16045683900,679.6185837,200 Granville Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Le Crocodile Restaurant,451,4.3,French,$$$$,16046694298,348.126305,909 Burrard Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Italian Kitchen,681,3.7,Italian,$$$,16046872858,235.6665965,860 Burrard St
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Coast Restaurant,636,3.6,Seafood,$$$,16046855010,253.275045,1054 Alberni Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Reflections Terrace - Rosewood Hotel,150,3.5,"Canadian (New), Tapas/Small Plates, Cocktail Bars",$$$,16046737043,98.33083719,801 West Georgia Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Guu Original Thurlow,802,4.1,"Japanese, Tapas Bars",$$,16046858817,375.3567365,838 Thurlow Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Notch8 Restaurant & Bar,189,3.6,Bars,$$$,16046843131,68.06731024,900 W Georgia Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Alouette Bistro,91,4.3,"French, Seafood, Cocktail Bars",,16046898862,283.8596849,567 Hornby Street
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,Gotham Steakhouse & Bar,436,4.1,"Steakhouses, Cocktail Bars, Seafood",$$$$,16046058282,338.4174691,615 Seymour Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Kingyo,1162,4.4,"Japanese, Tapas/Small Plates",$$,16046081677,1070.252495,871 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Tavola,370,4.5,Italian,$$$,16046064680,907.8908614,1829 Robson Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Stanley Park,1124,4.8,Parks,,,161.1592268,1166 Stanley Park Drive
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Maruhachi Ra-men,777,4.4,"Ramen, Noodles",$$,,995.8832411,780 Bidwell Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Cardero's Restaurant & Marine Pub,680,3.9,"Seafood, Cajun/Creole, Canadian (New)",$$$,16046697666,893.1175518,1583 Coal Harbour Quay
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Vancouver Aquarium,583,4.2,Aquariums,,17786559554,174.0046131,845 Avison Way
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Stanley's Bar & Grill,116,3.3,"Bars, American",$$,16046023088,266.5462858,610 Pipeline Road
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Zakkushi on Denman,259,4.2,"Japanese, Tapas/Small Plates, Barbeque",$$$,16046851136,998.0370474,823 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,The Red Accordion,111,4.7,"Cocktail Bars, Tapas/Small Plates",$$,16044286464,1011.189573,1616 Alberni Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Nook,314,4.2,"Italian, Pizza",$$,16045684554,914.5108548,781 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Tetsu Sushi Bar,103,4.3,"Japanese, Sushi Bars",$$$$,16044285775,901.1734066,775 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Dinesty Dumpling House,982,3.9,"Chinese, Bubble Tea, Dumplings",$$,16046697769,988.3251781,1719 Robson Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Jingle Bao,187,4.1,"Asian Fusion, Noodles, Dim Sum",$$,16044287722,918.0777941,774 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Nero Waffles,669,4.3,"Desserts, Breakfast & Brunch, Waffles",$$,16048391239,994.2872757,1703 Robson Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Robba da Matti West End,77,3.9,"Italian, Mediterranean, Wine Bars",,16044233553,1034.346412,1906 Haro St.
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Noodle Arts,78,4.2,"Chinese, Noodles",$$,16046735688,966.4861113,1739 Robson Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Yasma,32,4.5,"Syrian, Lebanese",,16045660493,672.4853171,550 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,H Tasting Lounge,91,4,"Lounges, Cocktail Bars",$$$$,16046916962,800.389996,1601 Bayshore Drive
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,Ukrainian Village,171,4.1,Ukrainian,$$,16046877440,964.4678565,815 Denman Street
Stanley Park - Vancouver Aquarium,49.299292,-123.130281,LIFT Bar Grill View,314,3.6,"Seafood, Bars",$$$,16046895438,613.4182779,333 Menchions Mews
Stanley Park - Second Beach North,49.29534,-123.150433,Kingyo,1162,4.4,"Japanese, Tapas/Small Plates",$$,16046081677,1097.105415,871 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Teahouse in Stanley Park,448,4.1,Seafood,$$$,16046693281,815.206758,7501 Stanley Park Drive
Stanley Park - Second Beach North,49.29534,-123.150433,España Restaurant,256,4.2,Spanish,$$,16045584040,1088.288893,1118 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Peaked Pies,207,4.4,"Australian, Bakeries, Fast Food",$$,17783795612,1072.99007,975 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Noah's Cafe,37,4.7,"Japanese, Tapas Bars, Cocktail Bars",,16043366571,1089.190687,1096 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Robba da Matti West End,77,3.9,"Italian, Mediterranean, Wine Bars",,16044233553,947.3651092,1906 Haro St.
Stanley Park - Second Beach North,49.29534,-123.150433,Legendary Noodle House,236,3.8,"Chinese, Noodles",$$,16046698551,1085.931859,1074 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Cactus Club Cafe,349,3.7,"Canadian (New), Cocktail Bars",$$,16046812582,1092.488086,1790 Beach Avenue
Stanley Park - Second Beach North,49.29534,-123.150433,Papi's Seafood and Oyster Bar,60,3.7,Seafood,,16046857337,1069.604279,1193 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Damso Modern Korean Cuisine,212,3.9,"Korean, Asian Fusion, Breakfast & Brunch",$$,16046320022,1108.387091,867 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Vonns,51,4.5,Burgers,,16046698988,1124.442715,1184 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Beeryani Indian Bistro & Bar,37,4.5,Indian,,16046099999,1124.442715,1184 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Arike Restaurant,27,4.9,"African, Cocktail Bars, Canadian (New)",,16043369774,1202.565432,1725 Davie St
Stanley Park - Second Beach North,49.29534,-123.150433,Café Portrait,64,4.5,"Cafes, Breakfast & Brunch, Coffee Roasteries",,16049156993,1084.011559,1120 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,Bella Gelateria,892,4.2,"Desserts, Ice Cream & Frozen Yogurt",$$$,16045691010,1184.471717,1752 Davie Street
Stanley Park - Second Beach North,49.29534,-123.150433,Sylvia's Restaurant and Lounge,93,3.1,"Canadian (New), Lounges",$$,16046819321,936.2273795,1154 Gilford Street
Stanley Park - Second Beach North,49.29534,-123.150433,The Park Pub,70,3.6,Gastropubs,$$,16046821831,1153.163651,1755 Davie Street
Stanley Park - Second Beach North,49.29534,-123.150433,Hook Restaurant,121,3.7,"Seafood, Beer, Wine & Spirits",$$$,16046204668,1125.833465,1210 Denman Street
Stanley Park - Second Beach North,49.29534,-123.150433,CRAFT Beer Market,41,4,"Beer Bar, Breakfast & Brunch, American",,16045662739,1110.229357,1795 Beach Avenue
Stanley Park - Second Beach North,49.29534,-123.150433,Big Bang Sushi,25,4.8,"Japanese, Sushi Bars",,16043369622,1062.978154,1103 Denman St
Stanley Park - Second Beach South,49.294318,-123.148808,Kingyo,1162,4.4,"Japanese, Tapas/Small Plates",$$,16046081677,940.9771916,871 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Tavola,370,4.5,Italian,$$$,16046064680,986.4520475,1829 Robson Street
Stanley Park - Second Beach South,49.294318,-123.148808,Teahouse in Stanley Park,448,4.1,Seafood,$$$,16046693281,976.9242529,7501 Stanley Park Drive
Stanley Park - Second Beach South,49.294318,-123.148808,Zakkushi on Denman,259,4.2,"Japanese, Tapas/Small Plates, Barbeque",$$$,16046851136,974.5062953,823 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,España Restaurant,256,4.2,Spanish,$$,16045584040,925.0812595,1118 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Nook,314,4.2,"Italian, Pizza",$$,16045684554,1015.261463,781 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Peaked Pies,207,4.4,"Australian, Bakeries, Fast Food",$$,17783795612,911.2499016,975 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Tetsu Sushi Bar,103,4.3,"Japanese, Sushi Bars",$$$$,16044285775,1021.701835,775 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Robba da Matti West End,77,3.9,"Italian, Mediterranean, Wine Bars",,16044233553,794.2847302,1906 Haro St.
Stanley Park - Second Beach South,49.294318,-123.148808,Noah's Cafe,37,4.7,"Japanese, Tapas Bars, Cocktail Bars",,16043366571,925.6210347,1096 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Cactus Club Cafe,349,3.7,"Canadian (New), Cocktail Bars",$$,16046812582,935.5653804,1790 Beach Avenue
Stanley Park - Second Beach South,49.294318,-123.148808,Legendary Noodle House,236,3.8,"Chinese, Noodles",$$,16046698551,922.2353979,1074 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Ukrainian Village,171,4.1,Ukrainian,$$,16046877440,995.6217682,815 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Papi's Seafood and Oyster Bar,60,3.7,Seafood,,16046857337,907.7462387,1193 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Damso Modern Korean Cuisine,212,3.9,"Korean, Asian Fusion, Breakfast & Brunch",$$,16046320022,951.8873946,867 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Vonns,51,4.5,Burgers,,16046698988,963.3018998,1184 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Beeryani Indian Bistro & Bar,37,4.5,Indian,,16046099999,963.3018998,1184 Denman Street
Stanley Park - Second Beach South,49.294318,-123.148808,Arike Restaurant,27,4.9,"African, Cocktail Bars, Canadian (New)",,16043369774,1041.412165,1725 Davie St
Stanley Park - Second Beach South,49.294318,-123.148808,Chung Chun,81,4.3,"Hot Dogs, Korean, Fast Food",$,,1041.638325,1795 Robson Street
Stanley Park - Second Beach South,49.294318,-123.148808,Café Portrait,64,4.5,"Cafes, Breakfast & Brunch, Coffee Roasteries",,16049156993,920.7589202,1120 Denman Street
Stanley Park - Totem Poles,49.298657,-123.121176,Guu with Garlic,1071,4.3,"Japanese, Tapas/Small Plates",$$,16046858678,1324.691115,1698 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,Maruhachi Ra-men,777,4.4,"Ramen, Noodles",$$,,1262.528322,780 Bidwell Street
Stanley Park - Totem Poles,49.298657,-123.121176,Cardero's Restaurant & Marine Pub,680,3.9,"Seafood, Cajun/Creole, Canadian (New)",$$$,16046697666,925.476116,1583 Coal Harbour Quay
Stanley Park - Totem Poles,49.298657,-123.121176,The Red Accordion,111,4.7,"Cocktail Bars, Tapas/Small Plates",$$,16044286464,1209.906763,1616 Alberni Street
Stanley Park - Totem Poles,49.298657,-123.121176,Tap & Barrel - Convention Centre,343,3.8,Comfort Food,$$,16042359827,1028.628131,1055 Canada Place
Stanley Park - Totem Poles,49.298657,-123.121176,Totem Poles,34,4.4,Local Flavor,,,70.64576674,2360-2582 Stanley Park Drive
Stanley Park - Totem Poles,49.298657,-123.121176,Hokkaido Ramen Santouka,998,4.2,"Ramen, Noodles",$$,16046818121,1310.089983,1690 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,Dinesty Dumpling House,982,3.9,"Chinese, Bubble Tea, Dumplings",$$,16046697769,1295.480394,1719 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,Jingle Bao,187,4.1,"Asian Fusion, Noodles, Dim Sum",$$,16044287722,1267.720432,774 Denman Street
Stanley Park - Totem Poles,49.298657,-123.121176,Nero Waffles,669,4.3,"Desserts, Breakfast & Brunch, Waffles",$$,16048391239,1281.506833,1703 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,Stanley Park,1124,4.8,Parks,,,703.8002922,1166 Stanley Park Drive
Stanley Park - Totem Poles,49.298657,-123.121176,Noodle Arts,78,4.2,"Chinese, Noodles",$$,16046735688,1281.159465,1739 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,Sushi Bar Maumi,177,4.2,"Japanese, Sushi Bars",$$$$,16046092286,1322.392757,1668 Robson Street 
Stanley Park - Totem Poles,49.298657,-123.121176,Yasma,32,4.5,"Syrian, Lebanese",,16045660493,991.2058854,550 Denman Street
Stanley Park - Totem Poles,49.298657,-123.121176,Vancouver Aquarium,583,4.2,Aquariums,,17786559554,746.1161972,845 Avison Way
Stanley Park - Totem Poles,49.298657,-123.121176,H Tasting Lounge,91,4,"Lounges, Cocktail Bars",$$$$,16046916962,928.4163176,1601 Bayshore Drive
Stanley Park - Totem Poles,49.298657,-123.121176,LIFT Bar Grill View,314,3.6,"Seafood, Bars",$$$,16046895438,826.3412275,333 Menchions Mews
Stanley Park - Totem Poles,49.298657,-123.121176,Banana Leaf,178,3.7,Malaysian,$$,16045693363,1283.331317,1779 Robson Street
Stanley Park - Totem Poles,49.298657,-123.121176,H2 Kitchen + Bar,81,3.8,"Gastropubs, Comfort Food, Bars",$$,16046916966,906.6300411,1601 Bayshore Drive
Stanley Park - Totem Poles,49.298657,-123.121176,Daigyo,34,4.4,"Coffee & Tea, Desserts, Sandwiches",,16044285966,1282.486966,2-1725 Robson Street
Heather & 14th,49.259183,-123.120126,Vij's Restaurant,415,4,Indian,$$$,16047366664,424.5650672,3106 Cambie Street
Heather & 14th,49.259183,-123.120126,Indian Roti Kitchen,162,4.5,Indian,$$,16048763767,346.6752776,2961 Cambie Street
Heather & 14th,49.259183,-123.120126,Saku,254,4.3,Japanese,$$,16044234600,502.4621827,548 W Broadway
Heather & 14th,49.259183,-123.120126,Hachibei Japanese Restaurant,76,3.9,Japanese,$$,16048793357,271.6860967,778 16th Avenue W
Heather & 14th,49.259183,-123.120126,Salmon n' Bannock,221,4.5,Canadian (New),$$,16045688971,831.2776263,1128 W Broadway
Heather & 14th,49.259183,-123.120126,iDen & Quan Ju De Beijing Duck House,138,3.5,Chinese,,12364777777,406.3034239,2808 Cambie Street
Heather & 14th,49.259183,-123.120126,Passion8 Dessert Cafe,219,4.1,"Desserts, Korean, Coffee & Tea",$$,17783798238,381.3353366,3010 Cambie Street
Heather & 14th,49.259183,-123.120126,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,16045582549,724.1216617,2450 Yukon Street
Heather & 14th,49.259183,-123.120126,Hokkaido Ramen Santouka,232,4.2,"Noodles, Ramen, Soup",$$,16045651770,494.5908769,558 W Broadway
Heather & 14th,49.259183,-123.120126,Yu Shang Hot Pot,81,4.3,Hot Pot,,16045646686,594.9365383,202-950 W Broadway
Heather & 14th,49.259183,-123.120126,Dynasty Seafood Restaurant,331,3.6,"Dim Sum, Seafood, Cantonese",$$,16048768388,498.8330251,777 W Broadway
Heather & 14th,49.259183,-123.120126,Uma Sushi,123,4.3,"Japanese, Sushi Bars",$$$,16044288588,689.867878,450 W 8th Avenue
Heather & 14th,49.259183,-123.120126,Rogue Kitchen & Wetbar,150,3.4,"American, Gastropubs",$$,16045689400,460.9097222,602 West Broadway Avenue
Heather & 14th,49.259183,-123.120126,The Firewood Café,122,3.9,Pizza,$$,16048730001,388.0562245,3004 Cambie Street
Heather & 14th,49.259183,-123.120126,Marulilu Cafe,291,4,Cafes,$$,16045684211,639.5594832,451 W Broadway
Heather & 14th,49.259183,-123.120126,Joon's Kitchen,65,4.1,"Korean, Japanese",,12369961635,523.4944964,3093 Oak Street
Heather & 14th,49.259183,-123.120126,Seaport City Seafood Restaurant,61,4.2,"Dim Sum, Seafood, Cantonese",$$$,16042227288,638.6370734,2425 Cambie Street
Heather & 14th,49.259183,-123.120126,Cactus Club Cafe,150,3.7,"Canadian (New), Cocktail Bars",$$,16047146000,514.1696551,575 Broadway W
Heather & 14th,49.259183,-123.120126,Tropika On Cambie,175,2.9,"Malaysian, Singaporean, Thai",$$,16048796002,348.7048192,2975 Cambie Street
Heather & 14th,49.259183,-123.120126,Peaceful Restaurant,624,3.7,"Chinese, Noodles",$$,16048799878,527.0907847,110-532 W Broadway
8th & Ontario,49.263837,-123.105173,Fable Diner,340,3.9,"Diners, American",$$,16045633463,279.4085594,151 E Broadway
8th & Ontario,49.263837,-123.105173,Congee Noodle House,360,3.4,"Noodles, Cantonese",$$,16048798221,238.8761417,141 E Broadway
8th & Ontario,49.263837,-123.105173,Indochine Kitchen,115,3.2,"Asian Fusion, Wine Bars, Cocktail Bars",$$,16045680828,82.72410281,1 East Broadway
8th & Ontario,49.263837,-123.105173,Italia Bella Bar & Grill,39,4,"Italian, Bars",$$,16047084400,98.22202626,53 West Broadway
8th & Ontario,49.263837,-123.105173,The Cascade Room,235,3.9,"Pubs, Canadian (New), Cocktail Bars",$$,16047098650,396.3026541,2616 Main Street
8th & Ontario,49.263837,-123.105173,Zarak By Afghan Kitchen,109,4.5,"Afghan, Cocktail Bars, Breakfast & Brunch",,16043183456,429.4170265,2102 Main Street
8th & Ontario,49.263837,-123.105173,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,16045582549,549.6665322,2450 Yukon Street
8th & Ontario,49.263837,-123.105173,Superbaba,80,4.6,Middle Eastern,,16044235578,288.913612,2419 Main St
8th & Ontario,49.263837,-123.105173,Saku,254,4.3,Japanese,$$,16044234600,838.6514533,548 W Broadway
8th & Ontario,49.263837,-123.105173,Anh and Chi,687,4,"Vietnamese, Cocktail Bars",$$$,16048788883,1027.452413,3388 Main Street
8th & Ontario,49.263837,-123.105173,Maizal RMF,151,4.3,Mexican,$$,16047090813,509.291295,2815 Main Street
8th & Ontario,49.263837,-123.105173,AJ's Brooklyn Pizza Joint,156,4.3,Pizza,$$,16044285805,508.0247741,325 East Broadway
8th & Ontario,49.263837,-123.105173,Como Taperia,88,3.7,"Tapas Bars, Spanish",,16048793100,345.0279942,201 E 7th Avenue
8th & Ontario,49.263837,-123.105173,Electric Bicycle Brewing,36,4.3,"Breweries, Burgers, Beer Tours",$$,16047099939,382.9968953,20 E 4th Avenue
8th & Ontario,49.263837,-123.105173,Budgies Burritos,285,3.8,"Vegetarian, Mexican, Vegan",$,16048745408,360.0695354,44 Kingsway
8th & Ontario,49.263837,-123.105173,Tatta Chulha,28,4.5,"Indian, Vegetarian, Vegan",,16044771651,253.7607297,147 E Broadway
8th & Ontario,49.263837,-123.105173,Cilantro Indian Cuisine,22,4.6,Indian,,16048750007,276.4135364,189 W Broadway
8th & Ontario,49.263837,-123.105173,Burgoo Bistros,503,3.9,"Comfort Food, Bistros",$$,16048731441,756.6657398,3096 Main Street
8th & Ontario,49.263837,-123.105173,Blaze Gourmet Burgers,33,4.6,"Burgers, Breakfast & Brunch",$$,16045685486,328.4982814,43 E 5th Avenue
8th & Ontario,49.263837,-123.105173,Simit Bakery,39,4.4,"Bakeries, Bagels, Turkish",,16044233434,284.2620622,191 West Broadway
1st & Chestnut,49.270721,-123.146175,AnnaLena,359,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052,44.82096423,1809 W 1st Avenue
1st & Chestnut,49.270721,-123.146175,Fable Kitchen,779,4.3,Canadian (New),$$,16047321322,372.396195,1944 W 4th Avenue
1st & Chestnut,49.270721,-123.146175,Oddfish,84,4,Seafood,$$$,16045646330,103.0089258,1889 W 1st Avenue
1st & Chestnut,49.270721,-123.146175,Ramen Danbo,463,4.2,"Ramen, Noodles",$$,,273.7183431,1833 W 4th Avenue
1st & Chestnut,49.270721,-123.146175,Chi Vegan,214,3.9,Vietnamese,$$,16043363010,333.1645384,1935 W 4th Avenue
1st & Chestnut,49.270721,-123.146175,New Fuji,24,4.2,Japanese,,16044233776,61.52497368,1815 West 1st Avenue
